efo.type,efo.value,efo.id
typed-literal,iPS DF 6.9,http://www.ebi.ac.uk/efo/EFO_0007098
typed-literal,iPS-11a,http://www.ebi.ac.uk/efo/EFO_0007099
typed-literal,iPS-11b,http://www.ebi.ac.uk/efo/EFO_0007100
typed-literal,iPS-11c,http://www.ebi.ac.uk/efo/EFO_0007101
typed-literal,iPS-15b,http://www.ebi.ac.uk/efo/EFO_0007102
typed-literal,iPS-17a,http://www.ebi.ac.uk/efo/EFO_0007103
typed-literal,iPS-17b,http://www.ebi.ac.uk/efo/EFO_0007104
typed-literal,iPS-18a,http://www.ebi.ac.uk/efo/EFO_0007105
typed-literal,iPS-18b,http://www.ebi.ac.uk/efo/EFO_0007106
typed-literal,iPS-18c,http://www.ebi.ac.uk/efo/EFO_0007107
typed-literal,iPS-20b,http://www.ebi.ac.uk/efo/EFO_0007108
typed-literal,iPS-27b,http://www.ebi.ac.uk/efo/EFO_0007109
typed-literal,iPS-27e,http://www.ebi.ac.uk/efo/EFO_0007110
typed-literal,iPS-5,http://www.ebi.ac.uk/efo/EFO_0007111
typed-literal,viral conjunctivitis,http://www.ebi.ac.uk/efo/EFO_0008571
typed-literal,cervicofacial actinomycosis,http://www.ebi.ac.uk/efo/EFO_0007203
typed-literal,Dictyocaulus infectious disease,http://www.ebi.ac.uk/efo/EFO_0007235
typed-literal,salivary gland lesion,http://www.ebi.ac.uk/efo/EFO_0007124
typed-literal,lachrymal gland lesion,http://www.ebi.ac.uk/efo/EFO_0007125
typed-literal,pyruvate decarboxylase deficiency,http://www.ebi.ac.uk/efo/EFO_0007459
typed-literal,ornithine carbamoyltransferase deficiency,http://www.ebi.ac.uk/efo/EFO_0007409
typed-literal,endocardial fibroelastosis,http://www.ebi.ac.uk/efo/EFO_0007251
typed-literal,Goodpasture syndrome,http://www.ebi.ac.uk/efo/EFO_0007290
typed-literal,adenomyoma,http://www.ebi.ac.uk/efo/EFO_0007133
typed-literal,epidural abscess,http://www.ebi.ac.uk/efo/EFO_0007260
typed-literal,aortic valve insufficiency,http://www.ebi.ac.uk/efo/EFO_0007148
typed-literal,oral tuberculosis,http://www.ebi.ac.uk/efo/EFO_0007407
typed-literal,parotitis,http://www.ebi.ac.uk/efo/EFO_0007423
typed-literal,Balkan nephropathy,http://www.ebi.ac.uk/efo/EFO_0007164
typed-literal,geographic tongue,http://www.ebi.ac.uk/efo/EFO_0007283
typed-literal,cervical incompetence,http://www.ebi.ac.uk/efo/EFO_0007202
typed-literal,louping ill,http://www.ebi.ac.uk/efo/EFO_0007348
typed-literal,acute hemorrhagic leukoencephalitis,http://www.ebi.ac.uk/efo/EFO_0007132
typed-literal,Eastern equine encephalitis,http://www.ebi.ac.uk/efo/EFO_0007242
typed-literal,acute disseminated encephalomyelitis,http://www.ebi.ac.uk/efo/EFO_0007130
typed-literal,borna disease,http://www.ebi.ac.uk/efo/EFO_0007178
typed-literal,Brill-Zinsser disease,http://www.ebi.ac.uk/efo/EFO_0007182
typed-literal,oligohydramnios,http://www.ebi.ac.uk/efo/EFO_0007401
typed-literal,anisakiasis,http://www.ebi.ac.uk/efo/EFO_0007146
typed-literal,border disease,http://www.ebi.ac.uk/efo/EFO_0007177
typed-literal,bovine virus diarrhea-mucosal disease,http://www.ebi.ac.uk/efo/EFO_0007181
typed-literal,dourine,http://www.ebi.ac.uk/efo/EFO_0007240
typed-literal,ephemeral fever,http://www.ebi.ac.uk/efo/EFO_0007258
typed-literal,foot and mouth disease,http://www.ebi.ac.uk/efo/EFO_0007277
typed-literal,infectious ectromelia,http://www.ebi.ac.uk/efo/EFO_0007325
typed-literal,infectious myxomatosis,http://www.ebi.ac.uk/efo/EFO_0007327
typed-literal,sitting height ratio,http://www.ebi.ac.uk/efo/EFO_0007118
typed-literal,Tae-Yang,http://www.ebi.ac.uk/efo/EFO_0007120
typed-literal,So-Yang,http://www.ebi.ac.uk/efo/EFO_0007121
typed-literal,Tae-Eum,http://www.ebi.ac.uk/efo/EFO_0007122
typed-literal,So-Eum,http://www.ebi.ac.uk/efo/EFO_0007123
typed-literal,asbestosis,http://www.ebi.ac.uk/efo/EFO_0007153
typed-literal,Caplan's syndrome,http://www.ebi.ac.uk/efo/EFO_0007192
typed-literal,boutonneuse fever,http://www.ebi.ac.uk/efo/EFO_0007179
typed-literal,spotted fever,http://www.ebi.ac.uk/efo/EFO_1002047
typed-literal,late congenital syphilis,http://www.ebi.ac.uk/efo/EFO_0007339
typed-literal,HIV enteropathy,http://www.ebi.ac.uk/efo/EFO_0007311
typed-literal,carotid artery measurement,http://www.ebi.ac.uk/efo/EFO_0007716
typed-literal,Yersinia infectious disease,http://www.ebi.ac.uk/efo/EFO_1001245
typed-literal,streptococcal pneumonia,http://www.ebi.ac.uk/efo/EFO_0007499
typed-literal,viral pneumonia,http://www.ebi.ac.uk/efo/EFO_0007541
typed-literal,subacute sclerosing panencephalitis,http://www.ebi.ac.uk/efo/EFO_0007502
typed-literal,Torovirus infectious disease,http://www.ebi.ac.uk/efo/EFO_0007514
typed-literal,animal viral hepatitis,http://www.ebi.ac.uk/efo/EFO_0007540
typed-literal,acute-on-chronic liver failure,http://www.ebi.ac.uk/efo/EFO_0007949
typed-literal,lumbar disc herniation,http://www.ebi.ac.uk/efo/EFO_1002005
typed-literal,postprandial hyperlipidemia,http://www.ebi.ac.uk/efo/EFO_0007632
typed-literal,tricuspid valve stenosis,http://www.ebi.ac.uk/efo/EFO_0007525
typed-literal,theileriasis,http://www.ebi.ac.uk/efo/EFO_0007506
typed-literal,tick infestation,http://www.ebi.ac.uk/efo/EFO_0007508
typed-literal,toxascariasis,http://www.ebi.ac.uk/efo/EFO_0007515
typed-literal,trichostrongylosis,http://www.ebi.ac.uk/efo/EFO_0007523
typed-literal,trichuriasis,http://www.ebi.ac.uk/efo/EFO_0007524
typed-literal,trombiculiasis,http://www.ebi.ac.uk/efo/EFO_0007526
typed-literal,trench fever,http://www.ebi.ac.uk/efo/EFO_0007519
typed-literal,rheumatic fever,http://www.ebi.ac.uk/efo/EFO_1001160
typed-literal,tabes dorsalis,http://www.ebi.ac.uk/efo/EFO_0007505
typed-literal,tick paralysis,http://www.ebi.ac.uk/efo/EFO_0007509
typed-literal,tuberculous empyema,http://www.ebi.ac.uk/efo/EFO_0007528
typed-literal,asthenia,http://www.ebi.ac.uk/efo/EFO_0007625
typed-literal,surgical shock,http://www.ebi.ac.uk/efo/EFO_0007686
typed-literal,lower urinary tract symptom,http://www.ebi.ac.uk/efo/EFO_0008008
typed-literal,liver dysplastic nodule,http://www.ebi.ac.uk/efo/EFO_0007834
typed-literal,Blackmount ecotype,http://www.ebi.ac.uk/efo/EFO_0007605
typed-literal,Lipowiec ecotype,http://www.ebi.ac.uk/efo/EFO_0007607
typed-literal,T1080,http://www.ebi.ac.uk/efo/EFO_0007608
typed-literal,Pedriza ecotype,http://www.ebi.ac.uk/efo/EFO_0007609
typed-literal,response to montelukast,http://www.ebi.ac.uk/efo/EFO_0007612
typed-literal,response to thioamide,http://www.ebi.ac.uk/efo/EFO_0007633
typed-literal,response to triptolide,http://www.ebi.ac.uk/efo/EFO_0007662
typed-literal,response to zileuton,http://www.ebi.ac.uk/efo/EFO_0007676
typed-literal,response to beta blocker,http://www.ebi.ac.uk/efo/EFO_0007766
typed-literal,response to calcium channel blocker,http://www.ebi.ac.uk/efo/EFO_0007767
typed-literal,response to flupirtine,http://www.ebi.ac.uk/efo/EFO_0007809
typed-literal,response to anti-thyroid drug,http://www.ebi.ac.uk/efo/EFO_0007838
typed-literal,response to dendritic cell-based immunotherapy,http://www.ebi.ac.uk/efo/EFO_0007880
typed-literal,response to anti-tuberculosis drug,http://www.ebi.ac.uk/efo/EFO_0007918
typed-literal,response to sulfonylurea,http://www.ebi.ac.uk/efo/EFO_0007922
typed-literal,response to terbinafine,http://www.ebi.ac.uk/efo/EFO_0007923
typed-literal,AKR/J,http://www.ebi.ac.uk/efo/EFO_0007726
typed-literal,LP/J,http://www.ebi.ac.uk/efo/EFO_0007733
typed-literal,SPRET/EiJ,http://www.ebi.ac.uk/efo/EFO_0007734
typed-literal,CAROLI/EiJ,http://www.ebi.ac.uk/efo/EFO_0007839
typed-literal,response to high fat food intake,http://www.ebi.ac.uk/efo/EFO_0007684
typed-literal,trichloroethylene-induced hypersensitivity,http://www.ebi.ac.uk/efo/EFO_0007685
typed-literal,response to exercise,http://www.ebi.ac.uk/efo/EFO_0007768
typed-literal,HAP-1,http://www.ebi.ac.uk/efo/EFO_0007598
typed-literal,experimental stage,http://www.ebi.ac.uk/efo/EFO_0007554
typed-literal,traditional Chinese medicine type,http://www.ebi.ac.uk/efo/EFO_0007637
typed-literal,health trait,http://www.ebi.ac.uk/efo/EFO_0007652
typed-literal,HCS protocol,http://www.ebi.ac.uk/efo/EFO_0007570
typed-literal,cognitive behavioural therapy,http://www.ebi.ac.uk/efo/EFO_0007820
typed-literal,hyper-inflammatory immune response,http://www.ebi.ac.uk/efo/EFO_0007926
typed-literal,MN1,http://www.ebi.ac.uk/efo/EFO_0007601
typed-literal,L1-S8,http://www.ebi.ac.uk/efo/EFO_0007599
typed-literal,L1-S8R,http://www.ebi.ac.uk/efo/EFO_0007600
typed-literal,SU-DHL-2,http://www.ebi.ac.uk/efo/EFO_0007611
typed-literal,EH,http://www.ebi.ac.uk/efo/EFO_0007748
typed-literal,EL,http://www.ebi.ac.uk/efo/EFO_0007749
typed-literal,ELR,http://www.ebi.ac.uk/efo/EFO_0007750
typed-literal,ES-E14TG2a.4,http://www.ebi.ac.uk/efo/EFO_0007751
typed-literal,GM23338,http://www.ebi.ac.uk/efo/EFO_0007950
typed-literal,hFib2-iPS4,http://www.ebi.ac.uk/efo/EFO_0007951
typed-literal,iPS-NIHi11,http://www.ebi.ac.uk/efo/EFO_0007952
typed-literal,iPS-NIHi7,http://www.ebi.ac.uk/efo/EFO_0007953
typed-literal,total cholesterol change measurement,http://www.ebi.ac.uk/efo/EFO_0007806
typed-literal,tuberculous peritonitis,http://www.ebi.ac.uk/efo/EFO_0007529
typed-literal,parental longevity,http://www.ebi.ac.uk/efo/EFO_0007796
typed-literal,BMI-adjusted fasting blood glucose measurement,http://www.ebi.ac.uk/efo/EFO_0008036
typed-literal,response to vancomycin,http://www.ebi.ac.uk/efo/EFO_0007647
typed-literal,response to rifampicin,http://www.ebi.ac.uk/efo/EFO_0007866
typed-literal,response to fluoroquinolones,http://www.ebi.ac.uk/efo/EFO_0007920
typed-literal,response to nitrofurantoin,http://www.ebi.ac.uk/efo/EFO_0007921
typed-literal,seroconversion,http://www.ebi.ac.uk/efo/EFO_0007851
typed-literal,Cannabis use,http://www.ebi.ac.uk/efo/EFO_0007585
typed-literal,Cannabis use initiation,http://www.ebi.ac.uk/efo/EFO_0007586
typed-literal,eating behaviour,http://www.ebi.ac.uk/efo/EFO_0007829
typed-literal,response to bleomycin,http://www.ebi.ac.uk/efo/EFO_0007592
typed-literal,response to cetuximab,http://www.ebi.ac.uk/efo/EFO_0007682
typed-literal,response to CAPOX-B,http://www.ebi.ac.uk/efo/EFO_0007683
typed-literal,response to immunochemotherapy,http://www.ebi.ac.uk/efo/EFO_0007754
typed-literal,response to pazopanib,http://www.ebi.ac.uk/efo/EFO_0007779
typed-literal,response to bortezomib,http://www.ebi.ac.uk/efo/EFO_0007808
typed-literal,response to dabrafenib,http://www.ebi.ac.uk/efo/EFO_0007815
typed-literal,response to trametinib,http://www.ebi.ac.uk/efo/EFO_0007816
typed-literal,response to gefitinib,http://www.ebi.ac.uk/efo/EFO_0007867
typed-literal,response to erlotinib,http://www.ebi.ac.uk/efo/EFO_0007868
typed-literal,response to combination chemotherapy,http://www.ebi.ac.uk/efo/EFO_0007965
typed-literal,response to paliperidone,http://www.ebi.ac.uk/efo/EFO_0007925
typed-literal,atopic march,http://www.ebi.ac.uk/efo/EFO_0007755
typed-literal,RWPE2,http://www.ebi.ac.uk/efo/EFO_0007610
typed-literal,response to tricyclic antidepressant,http://www.ebi.ac.uk/efo/EFO_0007916
typed-literal,response to tetracyclic antidepressant,http://www.ebi.ac.uk/efo/EFO_0007917
typed-literal,response to lamotrigine,http://www.ebi.ac.uk/efo/EFO_0007661
typed-literal,response to platinum-based neoadjuvant chemotherapy,http://www.ebi.ac.uk/efo/EFO_0007943
typed-literal,response to diclofenac,http://www.ebi.ac.uk/efo/EFO_0007919
typed-literal,vesicoureteral reflux,http://www.ebi.ac.uk/efo/EFO_0007536
typed-literal,outer ear morphology trait,http://www.ebi.ac.uk/efo/EFO_0007664
typed-literal,major depressive episode,http://www.ebi.ac.uk/efo/EFO_0007634
typed-literal,manic or hypomanic episode,http://www.ebi.ac.uk/efo/EFO_0007706
typed-literal,chronic venous insufficiency,http://www.ebi.ac.uk/efo/EFO_0007940
typed-literal,petaloid toenail,http://www.ebi.ac.uk/efo/EFO_0007879
typed-literal,autosomal dominant compelling helio-ophthalmic outburst syndrome,http://www.ebi.ac.uk/efo/EFO_0007887
typed-literal,tinea favosa,http://www.ebi.ac.uk/efo/EFO_0007511
typed-literal,Waterhouse-Friderichsen syndrome,http://www.ebi.ac.uk/efo/EFO_0007544
typed-literal,Wissler's syndrome,http://www.ebi.ac.uk/efo/EFO_0007547
typed-literal,visna,http://www.ebi.ac.uk/efo/EFO_0007542
typed-literal,ventricular rate measurement,http://www.ebi.ac.uk/efo/EFO_0007928
typed-literal,heart rate variability measurement,http://www.ebi.ac.uk/efo/EFO_0008003
typed-literal,total ventricular volume measurement,http://www.ebi.ac.uk/efo/EFO_0007602
typed-literal,asthma symptoms measurement,http://www.ebi.ac.uk/efo/EFO_0010049
typed-literal,hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007616
typed-literal,sRAGE measurement,http://www.ebi.ac.uk/efo/EFO_0007622
typed-literal,hexose measurement,http://www.ebi.ac.uk/efo/EFO_0007631
typed-literal,minimal erythema dose,http://www.ebi.ac.uk/efo/EFO_0007639
typed-literal,alcohol consumption measurement,http://www.ebi.ac.uk/efo/EFO_0007878
typed-literal,vancomycin trough measurement,http://www.ebi.ac.uk/efo/EFO_0007648
typed-literal,carrier status,http://www.ebi.ac.uk/efo/EFO_0007658
typed-literal,personality trait measurement,http://www.ebi.ac.uk/efo/EFO_0007911
typed-literal,aggressive behaviour measurement,http://www.ebi.ac.uk/efo/EFO_0007826
typed-literal,metastasis measurement,http://www.ebi.ac.uk/efo/EFO_0007675
typed-literal,gait measurement,http://www.ebi.ac.uk/efo/EFO_0007680
typed-literal,cognitive impairment measurement,http://www.ebi.ac.uk/efo/EFO_0007998
typed-literal,influenza A severity measurement,http://www.ebi.ac.uk/efo/EFO_0007743
typed-literal,lactate measurement,http://www.ebi.ac.uk/efo/EFO_0007745
typed-literal,postburn hypertrophic scarring severity measurement,http://www.ebi.ac.uk/efo/EFO_0007747
typed-literal,delta-5 desaturase measurement,http://www.ebi.ac.uk/efo/EFO_0007764
typed-literal,delta-6 desaturase measurement,http://www.ebi.ac.uk/efo/EFO_0007765
typed-literal,post-operative fentanyl consumption measurement,http://www.ebi.ac.uk/efo/EFO_0007770
typed-literal,pathologic complete response measurement,http://www.ebi.ac.uk/efo/EFO_0007771
typed-literal,cutaneous psoriasis measurement,http://www.ebi.ac.uk/efo/EFO_0007773
typed-literal,thrombomodulin measurement,http://www.ebi.ac.uk/efo/EFO_0007774
typed-literal,thrombin-antithrombin complex measurement,http://www.ebi.ac.uk/efo/EFO_0007775
typed-literal,prothrombin fragments F1+2 measurement,http://www.ebi.ac.uk/efo/EFO_0007776
typed-literal,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780
typed-literal,functional decline measurement,http://www.ebi.ac.uk/efo/EFO_0007784
typed-literal,menstrual cycle measurement,http://www.ebi.ac.uk/efo/EFO_0007786
typed-literal,nicotine metabolite ratio,http://www.ebi.ac.uk/efo/EFO_0007794
typed-literal,language measurement,http://www.ebi.ac.uk/efo/EFO_0007797
typed-literal,erythrocyte cadmium measurement,http://www.ebi.ac.uk/efo/EFO_0007807
typed-literal,cotinine measurement,http://www.ebi.ac.uk/efo/EFO_0007813
typed-literal,sleep apnea measurement,http://www.ebi.ac.uk/efo/EFO_0007817
typed-literal,athletic endurance measurement,http://www.ebi.ac.uk/efo/EFO_0007818
typed-literal,advanced glycation end-product measurement,http://www.ebi.ac.uk/efo/EFO_0007819
typed-literal,hair morphology measurement,http://www.ebi.ac.uk/efo/EFO_0007821
typed-literal,coenzyme Q10 measurement,http://www.ebi.ac.uk/efo/EFO_0007836
typed-literal,facial morphology measurement,http://www.ebi.ac.uk/efo/EFO_0007841
typed-literal,reproductive behaviour measurement,http://www.ebi.ac.uk/efo/EFO_0007862
typed-literal,illness severity status,http://www.ebi.ac.uk/efo/EFO_0007863
typed-literal,sulfate measurement,http://www.ebi.ac.uk/efo/EFO_0007864
typed-literal,job-related exhaustion measurement,http://www.ebi.ac.uk/efo/EFO_0007881
typed-literal,organochlorine pesticide measurement,http://www.ebi.ac.uk/efo/EFO_0007960
typed-literal,dysmenorrheic pain measurement,http://www.ebi.ac.uk/efo/EFO_0007889
typed-literal,skin barrier function measurement,http://www.ebi.ac.uk/efo/EFO_0007891
typed-literal,joint hypermobility measurement,http://www.ebi.ac.uk/efo/EFO_0007905
typed-literal,CHGA cleavage product measurement,http://www.ebi.ac.uk/efo/EFO_0007909
typed-literal,CHGB cleavage product measurement,http://www.ebi.ac.uk/efo/EFO_0007910
typed-literal,multiple keratinocyte carcinoma susceptibility measurement,http://www.ebi.ac.uk/efo/EFO_0007932
typed-literal,disease prognosis measurement,http://www.ebi.ac.uk/efo/EFO_0007936
typed-literal,coronary atherosclerosis measurement,http://www.ebi.ac.uk/efo/EFO_0007938
typed-literal,respiratory symptom measurement,http://www.ebi.ac.uk/efo/EFO_0007939
typed-literal,LDH-related sciatica symptom severity measurement,http://www.ebi.ac.uk/efo/EFO_0007941
typed-literal,hip osteoarthritis symptom severity measurement,http://www.ebi.ac.uk/efo/EFO_0007942
typed-literal,tiredness measurement,http://www.ebi.ac.uk/efo/EFO_0007946
typed-literal,polybrominated biphenyl measurement,http://www.ebi.ac.uk/efo/EFO_0007961
typed-literal,polybrominated diphenyl ether measurement,http://www.ebi.ac.uk/efo/EFO_0007962
typed-literal,abnormal paneth cell measurement,http://www.ebi.ac.uk/efo/EFO_0007963
typed-literal,gestational serum measurement,http://www.ebi.ac.uk/efo/EFO_0007964
typed-literal,blood osmolality measurement,http://www.ebi.ac.uk/efo/EFO_0007967
typed-literal,tissue factor pathway inhibitor measurement,http://www.ebi.ac.uk/efo/EFO_0007968
typed-literal,estrone measurement,http://www.ebi.ac.uk/efo/EFO_0007970
typed-literal,estrone conjugate measurement,http://www.ebi.ac.uk/efo/EFO_0007971
typed-literal,androstenedione measurement,http://www.ebi.ac.uk/efo/EFO_0007972
typed-literal,physical activity measurement,http://www.ebi.ac.uk/efo/EFO_0008002
typed-literal,energy expenditure measurement,http://www.ebi.ac.uk/efo/EFO_0008005
typed-literal,skin aging measurement,http://www.ebi.ac.uk/efo/EFO_0008006
typed-literal,"1,5 anhydroglucitol measurement",http://www.ebi.ac.uk/efo/EFO_0008009
typed-literal,pleural empyema,http://www.ebi.ac.uk/efo/EFO_0009680
typed-literal,Venezuelan equine encephalitis,http://www.ebi.ac.uk/efo/EFO_0007534
typed-literal,Western equine encephalitis,http://www.ebi.ac.uk/efo/EFO_0007546
typed-literal,viral hemorrhagic septicemia,http://www.ebi.ac.uk/efo/EFO_0007539
typed-literal,chromosome conformation capture assay,http://www.ebi.ac.uk/efo/EFO_0007688
typed-literal,Capture-C,http://www.ebi.ac.uk/efo/EFO_0007691
typed-literal,5C,http://www.ebi.ac.uk/efo/EFO_0007692
typed-literal,Hi-C,http://www.ebi.ac.uk/efo/EFO_0007693
typed-literal,chromatid break measurement,http://www.ebi.ac.uk/efo/EFO_0007593
typed-literal,mosaic loss of chromosome Y measurement,http://www.ebi.ac.uk/efo/EFO_0007783
typed-literal,microbiome measurement,http://www.ebi.ac.uk/efo/EFO_0007882
typed-literal,microRNA profiling by RT-PCR,http://www.ebi.ac.uk/efo/EFO_0007687
typed-literal,3C,http://www.ebi.ac.uk/efo/EFO_0007689
typed-literal,4C,http://www.ebi.ac.uk/efo/EFO_0007690
typed-literal,mild neurocognitive disorder,http://www.ebi.ac.uk/efo/EFO_0007982
typed-literal,asymptomatic neurocognitive impairment,http://www.ebi.ac.uk/efo/EFO_0007983
typed-literal,plasma betaine measurement,http://www.ebi.ac.uk/efo/EFO_0007787
typed-literal,spine bone mineral density,http://www.ebi.ac.uk/efo/EFO_0007701
typed-literal,hip bone mineral density,http://www.ebi.ac.uk/efo/EFO_0007702
typed-literal,radius bone mineral density,http://www.ebi.ac.uk/efo/EFO_0007933
typed-literal,volumetric bone mineral density,http://www.ebi.ac.uk/efo/EFO_0007620
typed-literal,bone mineral content measurement,http://www.ebi.ac.uk/efo/EFO_0007621
typed-literal,attention function measurement,http://www.ebi.ac.uk/efo/EFO_0007636
typed-literal,neuroticism measurement,http://www.ebi.ac.uk/efo/EFO_0007660
typed-literal,childhood aggressive behaviour measurement,http://www.ebi.ac.uk/efo/EFO_0007663
typed-literal,oppositional defiant disorder measurement,http://www.ebi.ac.uk/efo/EFO_0007679
